userid,eventname,component,action,target,year,month,day,hour,minute,second
94,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,15,48,58
94,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,15,56,21
94,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,15,56,21
94,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,15,56,21
106,\core\event\user_loggedin,core,loggedin,user,2020,09,06,15,58,13
106,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,15,58,13
106,\core\event\course_viewed,core,viewed,course,2020,09,06,15,58,35
106,\core\event\course_viewed,core,viewed,course,2020,09,06,15,58,48
106,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,09,06,15,58,57
106,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,15,58,57
106,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,15,58,57
84,\core\event\user_loggedin,core,loggedin,user,2020,09,06,15,59,23
84,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,15,59,24
84,\core\event\course_viewed,core,viewed,course,2020,09,06,15,59,51
84,\core\event\course_viewed,core,viewed,course,2020,09,06,15,59,55
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,00,01
84,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,00,01
106,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,02,22
106,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,02,22
106,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,02,23
94,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,07,33
94,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,07,33
94,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,07,34
80,\core\event\user_loggedin,core,loggedin,user,2020,09,06,16,11,57
80,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,11,58
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,12,45
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,13,06
80,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,13,09
80,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,13,09
80,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,09,06,16,13,10
80,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,09,06,16,13,26
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,15,28
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,15,33
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,15,41
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,15,46
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,16,16
84,\mod_assign\event\submission_form_viewed,mod_assign,viewed,submission_form,2020,09,06,16,16,16
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,16,20
80,\mod_lesson\event\lesson_restarted,mod_lesson,restarted,lesson,2020,09,06,16,16,20
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,16,20
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,16,30
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,16,39
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,16,47
80,\mod_lesson\event\lesson_restarted,mod_lesson,restarted,lesson,2020,09,06,16,16,47
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,16,47
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,16,58
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,17,09
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,17,16
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,17,26
80,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,17,35
80,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,17,36
80,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,17,36
80,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,17,36
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,17,36
84,\assignsubmission_file\event\assessable_uploaded,assignsubmission_file,uploaded,assessable,2020,09,06,16,17,36
84,\assignsubmission_file\event\submission_created,assignsubmission_file,created,submission,2020,09,06,16,17,36
84,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,09,06,16,17,36
-10,\core\event\email_failed,core,failed,email,2020,09,06,16,17,36
0,\core\event\notification_sent,core,sent,notification,2020,09,06,16,17,36
84,\mod_assign\event\assessable_submitted,mod_assign,submitted,assessable,2020,09,06,16,17,36
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,17,45
84,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,17,45
80,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,17,48
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,17,56
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,17,56
84,\mod_assign\event\submission_form_viewed,mod_assign,viewed,submission_form,2020,09,06,16,17,56
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,18,04
80,\core\event\course_viewed,core,viewed,course,2020,09,06,16,18,17
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,18,32
80,\mod_lesson\event\lesson_restarted,mod_lesson,restarted,lesson,2020,09,06,16,18,32
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,18,32
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,18,42
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,18,42
80,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,18,54
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,18,54
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,18,54
80,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,19,06
84,\core\event\user_loggedout,core,loggedout,user,2020,09,06,16,19,37
84,\core\event\user_loggedin,core,loggedin,user,2020,09,06,16,19,54
84,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,20,02
84,\core\event\course_viewed,core,viewed,course,2020,09,06,16,20,11
84,\core\event\course_viewed,core,viewed,course,2020,09,06,16,20,25
84,\mod_url\event\course_module_viewed,mod_url,viewed,course_module,2020,09,06,16,21,04
84,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,22,00
84,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,22,00
84,\core\event\course_viewed,core,viewed,course,2020,09,06,16,22,04
84,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,22,13
84,\core\event\course_viewed,core,viewed,course,2020,09,06,16,24,13
84,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,09,06,16,24,18
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,24,18
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,24,18
94,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,24,32
94,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,24,32
94,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,25,37
94,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,25,37
94,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,25,40
94,\mod_lesson\event\lesson_ended,mod_lesson,ended,lesson,2020,09,06,16,28,34
94,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,09,06,16,28,34
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,28,51
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,29,03
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,29,16
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,29,30
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,29,42
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,29,42
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,29,58
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,29,58
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,30,02
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,30,29
94,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,09,06,16,30,38
94,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,09,06,16,31,05
94,\giant\event\resource_Scored,giant,Scored,resource,2020,09,06,16,32,52
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,33,13
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,33,27
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,33,40
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,33,40
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,33,40
94,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,09,06,16,33,40
94,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,09,06,16,34,00
94,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,09,06,16,34,10
106,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,34,52
106,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,34,52
106,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,34,53
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,36,19
94,\core\event\course_viewed,core,viewed,course,2020,09,06,16,36,19
94,\mod_url\event\course_module_viewed,mod_url,viewed,course_module,2020,09,06,16,36,28
137,\core\event\user_loggedin,core,loggedin,user,2020,09,06,16,36,57
137,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,36,57
137,\core\event\user_login_failed,core,failed,user_login,2020,09,06,16,36,58
137,\core\event\user_loggedout,core,loggedout,user,2020,09,06,16,37,08
137,\core\event\user_loggedin,core,loggedin,user,2020,09,06,16,37,11
137,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,37,12
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,37,24
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,37,25
137,\gradereport_overview\event\grade_report_viewed,gradereport_overview,viewed,grade_report,2020,09,06,16,37,35
137,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,38,54
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,38,59
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,39,00
137,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,39,03
137,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,39,03
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,39,17
137,\core\event\course_viewed,core,viewed,course,2020,09,06,16,39,18
137,\mod_forum\event\course_module_viewed,mod_forum,viewed,course_module,2020,09,06,16,39,28
137,\core\event\dashboard_viewed,core,viewed,dashboard,2020,09,06,16,39,38
75,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,40,56
75,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,40,56
75,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,40,57
108,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,40,58
108,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,40,58
108,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,40,59
80,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,42,13
80,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,42,13
94,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,09,06,16,42,38
94,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,42,55
94,\mod_assign\event\submission_status_viewed,mod_assign,viewed,submission_status,2020,09,06,16,42,55
94,\mod_assign\event\course_module_viewed,mod_assign,viewed,course_module,2020,09,06,16,43,04
94,\mod_assign\event\submission_form_viewed,mod_assign,viewed,submission_form,2020,09,06,16,43,04
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,50,27
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,50,27
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,50,27
106,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,50,28
106,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,50,28
106,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,50,28
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,16,50,30
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,16,50,30
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,16,50,31
84,\core\event\course_viewed,core,viewed,course,2020,09,06,17,00,09
84,\core\event\course_viewed,core,viewed,course,2020,09,06,17,00,10
84,\mod_url\event\course_module_viewed,mod_url,viewed,course_module,2020,09,06,17,00,12
84,\mod_forum\event\course_module_viewed,mod_forum,viewed,course_module,2020,09,06,17,00,44
84,\mod_forum\event\discussion_viewed,mod_forum,viewed,discussion,2020,09,06,17,00,56
84,\core\event\course_viewed,core,viewed,course,2020,09,06,17,37,18
84,\core\event\course_viewed,core,viewed,course,2020,09,06,17,37,19
84,\core\event\course_viewed,core,viewed,course,2020,09,06,17,37,21
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,37,23
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,37,23
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,37,28
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,37,28
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,37,28
75,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,42,43
75,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,42,43
108,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,42,54
108,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,42,54
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,43,55
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,43,55
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,43,56
75,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,44,45
75,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,44,45
75,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,44,45
108,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,44,47
108,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,44,47
108,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,44,49
75,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,52,27
75,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,52,27
75,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,52,27
108,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,17,52,31
108,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,17,52,31
108,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,17,52,32
83,\core\event\user_loggedin,core,loggedin,user,2020,09,06,18,05,11
83,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,05,12
83,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,05,12
83,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,18,05,14
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,07,25
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,07,25
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,08,31
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,08,31
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,18,08,31
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,08,33
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,08,33
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,18,08,34
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,12,33
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,12,33
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,18,12,34
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,17,36
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,17,36
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,18,38
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,18,38
84,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,09,06,18,19,28
84,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,09,06,18,19,28
84,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,09,06,18,19,29
