kmeans_4,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107
4,-0.0966736489045666,10.247406783884061,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666,-0.0966736489045666
1,-0.26181468706155325,0.6455269004877975,0.4186915036004598,0.985779995818804,6.656664918002247,0.13514725749128767,0.24856495593495653,0.13514725749128767,0.1918561067131221,0.3052738051567909,4.501728647572539,4.501728647572539,2.5736277740301676,-0.26181468706155325,-0.3185235362833877,0.02172955904761883,-0.20510583783971886,0.02172955904761883,-0.09168813939605001,-0.26181468706155325,-0.14839698861788445,0.3052738051567909,-0.14839698861788445,-0.26181468706155325,-0.14839698861788445,-0.26181468706155325,-0.26181468706155325,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,1.4394507895934794,-0.3185235362833877,-0.09168813939605001,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.26181468706155325,-0.03497929017421559,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.26181468706155325,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.26181468706155325,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.26181468706155325,-0.3185235362833877,-0.26181468706155325,-0.3185235362833877,-0.3185235362833877,1.3260330911498106,1.0424888450406384,-0.3185235362833877,0.07843840826945325,-0.3185235362833877,-0.3185235362833877,-0.14839698861788445,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.20510583783971886,-0.20510583783971886,-0.20510583783971886,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877,-0.3185235362833877
1,0.9683738537073294,0.7866710876456298,1.1046509282536041,0.8775224706764796,8.191058804659892,-0.25811981720914345,1.4680564603770037,1.3317793858307287,0.42326555552223033,-0.12184274266286871,2.921678588870601,2.921678588870601,2.0131647585621026,0.24156278946053067,-0.3035455087245684,-0.21269412569371857,-0.12184274266286871,-0.07641705114744378,-0.03099135963201886,-0.25811981720914345,-0.16726843417829362,0.10528571491425591,0.05986002339883099,-0.21269412569371857,0.3324141724913805,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,1.5589078434078536,-0.3035455087245684,-0.21269412569371857,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,0.19613709794510575,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.25811981720914345,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.16726843417829362,-0.16726843417829362,-0.25811981720914345,-0.25811981720914345,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.3035455087245684,-0.25811981720914345,-0.3035455087245684
4,-0.22331441567000201,-0.22331441567000201,2.1661498319990193,4.555614079668041,2.1661498319990193,8.139810451171574,0.9714177081645088,0.9714177081645088,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,0.9714177081645088,0.9714177081645088,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,0.9714177081645088,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201,-0.22331441567000201
1,-0.24630648728257998,0.2829062464370196,0.8121189801566192,1.0238040736444591,8.485703619090813,-0.29922776065453993,1.5530168073640587,1.235489167132299,0.5475126132968193,0.018299879577219805,2.8231273682910976,2.8231273682910976,1.8176231742238584,-0.14046394053866007,-0.29922776065453993,0.12414242632113973,0.018299879577219805,0.018299879577219805,-0.03462139379474015,-0.24630648728257998,-0.0875426671667001,0.33582751980897957,-0.03462139379474015,-0.14046394053866007,0.018299879577219805,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,0.4416700665528995,-0.29922776065453993,-0.14046394053866007,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.19338521391062002,-0.29922776065453993,-0.24630648728257998,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.24630648728257998,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,1.0238040736444591,0.6533551600407393,-0.29922776065453993,-0.0875426671667001,-0.29922776065453993,-0.29922776065453993,-0.0875426671667001,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.19338521391062002,-0.19338521391062002,-0.19338521391062002,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993,-0.29922776065453993
1,-0.25844406515182383,1.7168070042228298,1.7168070042228298,3.6920580735974835,7.642560212346791,-0.25844406515182383,1.7168070042228298,0.729181469535503,-0.25844406515182383,-0.25844406515182383,2.7044325389101567,2.7044325389101567,1.7168070042228298,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,0.729181469535503,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383,-0.25844406515182383
1,-0.24544690067823485,-0.022880643283564244,1.0899506436897888,1.0899506436897888,3.9833119898205065,-0.24544690067823485,0.6448181289004475,0.19968561411110636,-0.24544690067823485,0.19968561411110636,5.986408306372542,5.986408306372542,3.093046960241824,-0.022880643283564244,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.022880643283564244,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,0.6448181289004475,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.022880643283564244,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485,-0.24544690067823485
1,-0.14294332163054604,0.298256738402197,2.2101236652107508,2.2101236652107508,7.210391012248506,0.15119005172461603,3.0925237852762364,1.6218569185004263,-0.29001000830812707,-0.29001000830812707,3.2395904719538176,3.2395904719538176,1.9159902918555884,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,0.004123365047034999,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.14294332163054604,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,0.004123365047034999,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,0.004123365047034999,0.004123365047034999,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,0.15119005172461603,0.004123365047034999,-0.29001000830812707,0.004123365047034999,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.14294332163054604,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.14294332163054604,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.14294332163054604,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707,-0.29001000830812707
1,-0.28186979084265146,-0.12172783887718044,0.5722206196398606,0.9458851742259596,6.710995444982916,-0.28186979084265146,1.4796916807775298,1.3195497288120586,0.03841411308829056,-0.12172783887718044,4.469008117466322,4.469008117466322,2.920969248466769,-0.12172783887718044,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,0.14517541439860457,-0.22848914018749447,-0.28186979084265146,-0.22848914018749447,-0.17510848953233746,0.03841411308829056,-0.28186979084265146,0.6256012702950176,-0.17510848953233746,-0.01496653756686644,-0.28186979084265146,-0.22848914018749447,-0.28186979084265146,-0.28186979084265146,-0.22848914018749447,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.01496653756686644,-0.17510848953233746,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,0.5188399689847035,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,0.03841411308829056,-0.01496653756686644,-0.28186979084265146,-0.22848914018749447,-0.28186979084265146,-0.28186979084265146,-0.22848914018749447,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146,-0.28186979084265146
3,-0.1127221424531436,-0.26162670100235796,0.03618241609607079,0.40844381246910677,7.034696667909147,-0.18717442172775078,5.843460199515432,3.6098918212772158,0.40844381246910677,-0.1127221424531436,0.6318006502929284,0.6318006502929284,0.18508697464528517,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,0.11063469537067798,0.11063469537067798,-0.18717442172775078,0.18508697464528517,0.40844381246910677,0.7807052088421428,-0.1127221424531436,0.18508697464528517,0.11063469537067798,-0.1127221424531436,-0.18717442172775078,-0.26162670100235796,-0.18717442172775078,0.3339915331944996,-0.26162670100235796,-0.18717442172775078,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.18717442172775078,-0.26162670100235796,1.227418884489786,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796,-0.26162670100235796
4,-0.22001081759259564,5.665278553009338,1.7417523059413822,5.665278553009338,0.43391022358539694,5.665278553009338,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,0.43391022358539694,1.0878312647633894,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,0.43391022358539694,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,0.43391022358539694,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564,-0.22001081759259564
4,-0.19219038511726866,1.864246735637506,3.9206838563922806,8.03355809790183,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,3.9206838563922806,1.864246735637506,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866,-0.19219038511726866
